Цех,Ст_№_ГПА,Дата,ГТУ1_В,ГТУ1_Г,ГТУ1_О,ГТУ2_В,ГТУ2_Г,ГТУ2_О,ГТУ3_В,ГТУ3_Г,ГТУ3_О,ГТУ4_В,ГТУ4_Г,ГТУ4_О,ГТУ5_В,ГТУ5_Г,ГТУ5_О,ГТУ6_В,ГТУ6_Г,ГТУ6_О,ЦБН1_В,ЦБН1_Г,ЦБН1_О,ЦБН2_В,ЦБН2_Г,ЦБН2_О,ЦБН3_В,ЦБН3_Г,ЦБН4_В,ЦБН4_Г,ЦБН4_О,ЦБН4_NТВД,ЦБН4_NТНД,ЦБН4_3,ЦБН4_Рвх,ЦБН4_Рвых,Оценка_ГТУ,Оценка_ЦБН,Оценка_ГПА,Прибор,ЧД_Гц,Наработка_ГТУ_ч,Примечание,Филиал,КС,Тип_ГПА,Тип_ГТУ,Тип_ЦБК
Цех_1,13,2017-07-25 08:00:00,1.5,1.1,2.2,1.6,1.4,1.2,1.4,0.6,0.4,,,,,,,,,,1.8,1.5,2.0,,,,,,,,,4707.0,4696.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2017-08-22 08:00:00,1.5,1.1,2.2,1.6,1.4,1.2,1.4,0.6,0.4,,,,,,,,,,1.8,1.5,2.0,,,,,,,,,4707.0,4696.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2017-10-31 14:00:00,2.1,2.1,2.6,1.6,1.9,1.8,2.4,2.0,0.7,,,,,,,,,,1.8,0.9,2.3,,,,,,,,,4890.0,4800.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2018-02-21 08:30:00,5.8,1.7,3.3,1.7,1.7,1.9,3.75,3.8,1.1,,,,,,,,,,1.3,1.2,1.2,,,,,,,,,4875.0,5250.0,,,,допустимо,отлично,допустимо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2018-03-06 10:00:00,4.5,3.08,3.84,1.7,4.18,1.89,4.21,2.0,0.8,,,,,,,,,,1.5,0.8,2.3,,,,,,,,,4820.0,4970.0,,,,допустимо,хорошо,допустимо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2018-03-06 10:00:00,4.5,3.08,3.84,1.7,4.18,1.89,4.21,2.0,0.8,,,,,,,,,,1.5,0.8,2.3,,,,,,,,,4820.0,4970.0,,,,допустимо,хорошо,допустимо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2018-03-06 10:00:00,4.5,3.08,3.84,1.7,4.18,1.89,4.21,2.0,0.8,,,,,,,,,,1.5,0.8,2.3,,,,,,,,,4820.0,4970.0,,,,допустимо,хорошо,допустимо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2018-04-06 08:00:00,4.5,3.08,3.84,1.7,4.18,1.89,4.21,2.0,0.8,,,,,,,,,,1.5,0.8,2.3,,,,,,,,,4820.0,4970.0,,,,допустимо,хорошо,допустимо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2019-06-13 10:00:00,3.8,1.3,2.6,1.8,1.3,1.5,1.8,1.7,0.7,,,,,,,,,,1.5,1.0,1.6,,,,,,,,,4710.0,4700.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2019-07-23 10:00:00,3.8,2.2,2.3,1.8,1.2,1.1,3.2,2.4,0.9,,,,,,,,,,1.7,1.1,1.7,,,,,,,,,4750.0,5070.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2019-08-12 08:00:00,1.9,1.2,1.0,1.6,1.4,1.2,1.0,0.9,0.6,,,,,,,,,,1.8,1.0,1.3,,,,,,,,,4860.0,4600.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2019-09-27 10:00:00,2.0,1.4,1.2,1.7,1.9,1.7,1.4,1.2,0.9,,,,,,,,,,2.0,1.5,1.2,,,,,,,,,4700.0,4550.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2019-12-13 08:00:00,2.2,1.4,1.9,1.6,1.3,1.9,2.4,2.0,0.7,,,,,,,,,,1.7,1.3,2.3,,,,,,,,,4800.0,4650.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2020-08-25 15:00:00,3.0,1.9,2.0,1.3,1.4,1.4,3.3,3.6,1.3,,,,,,,,,,2.3,1.1,1.5,,,,,,,,,5020.0,4900.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,,"после НРР, на кольцо",Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2020-08-25 15:30:00,0.8,1.6,1.7,0.7,1.0,0.9,2.8,2.7,1.3,,,,,,,,,,2.3,1.0,1.7,,,,,,,,,5090.0,5000.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,,"после НРР, на кольцо",Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2020-08-25 16:00:00,0.9,2.4,1.7,1.0,1.2,1.0,2.9,2.8,1.1,,,,,,,,,,2.4,1.2,2.3,,,,,,,,,5140.0,5100.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,,"после НРР, на кольцо",Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2020-09-04 14:00:00,1.5,1.1,2.2,0.9,0.8,1.0,3.2,2.0,1.1,,,,,,,,,,1.5,1.4,1.0,,,,,,,,,4850.0,4960.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,1 режим,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2020-09-04 14:30:00,1.4,1.1,2.0,0.9,0.5,1.1,3.0,1.5,1.3,,,,,,,,,,1.6,1.4,1.1,,,,,,,,,4780.0,4860.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,2 режим,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2020-09-04 15:00:00,1.4,0.9,2.1,1.0,0.7,1.0,2.9,1.7,1.2,,,,,,,,,,1.4,1.3,0.9,,,,,,,,,4720.0,4760.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,3 режим,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2020-10-13 15:00:00,2.5,1.5,3.1,1.2,1.0,1.2,2.6,1.9,1.1,,,,,,,,,,1.6,1.0,1.8,,,,,,,,,4810.0,4970.0,,35.83,40.5,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,,3 режим,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2020-11-20 15:00:00,2.2,1.1,2.8,1.4,1.1,1.0,2.8,1.5,1.0,,,,,,,,,,1.5,1.1,1.2,,,,,,,,,4840.0,4900.0,,37.8,43.6,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2021-01-18 15:00:00,3.3,3.2,2.8,2.3,2.7,2.8,3.0,2.9,0.5,,,,,,,,,,1.7,1.1,1.3,,,,,,,,,4700.0,4850.0,,32.9,39.7,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2021-06-18 15:30:00,2.8,0.95,2.9,1.3,1.3,1.5,3.2,1.3,0.6,,,,,,,,,,1.3,0.8,1.8,,,,,,,,,4890.0,4905.0,,43.6,50.0,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2021-07-30 15:30:00,2.1,2.7,3.7,2.7,2.8,2.6,8.6,6.8,2.3,,,,,,,,,,2.0,1.5,3.8,,,,,,,,,4746.0,4815.0,,40.0,48.2,тр.пр.мер,допустимо,тр.пр.мер,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2021-08-11 15:30:00,2.3,1.7,2.6,1.06,1.4,1.1,2.9,1.9,1.2,,,,,,,,,,2.0,1.7,1.2,,,,,,,,,4840.0,4800.0,,36.0,41.7,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2021-08-26 15:30:00,1.4,3.7,4.0,2.3,2.6,1.5,4.1,4.3,1.1,,,,,,,,,,5.2,2.2,5.0,,,,,,,,,5120.0,5250.0,,36.0,41.7,хорошо,тр.пр.мер,тр.пр.мер,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2021-08-26 15:30:00,1.5,3.5,4.2,2.0,2.2,1.1,3.5,4.0,1.0,,,,,,,,,,2.2,2.1,3.8,,,,,,,,,5050.0,5100.0,,36.0,41.7,хорошо,допустимо,допустимо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2021-09-17 15:30:00,1.6,3.2,3.6,1.8,1.8,1.4,2.9,3.8,0.8,,,,,,,,,,1.6,1.2,2.9,,,,,,,,,4900.0,5200.0,,34.77,42.83,хорошо,допустимо,допустимо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,2021-10-15 15:30:00,1.7,2.1,2.6,1.3,1.2,1.2,3.5,1.8,0.9,,,,,,,,,,1.8,1.5,1.8,,,,,,,,,5080.0,4800.0,,46.5,52.5,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,,-,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,,-26.0869565217391,75.0,73.3333333333333,0.7,20.0,9.09090909090908,45.8333333333334,0.0,28.5714285714286,,,,,,,,,,63.6363636363636,114.285714285714,100.0,,,,,,,,,5.0,-2.0,,26.3586956521739,23.2394366197183,,,,,,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,оценка т/а,,,"Прибор, зав.№","Частотный диапазон,     Гц-Гц","Тнэ ГТУ(Дв), час",Примечание,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2002-11-06 10:00:00,1.3,1.1,1.2,0.8,0.8,0.6,3.0,1.5,0.6,,,,,,,,,,0.8,0.6,0.8,,,,,,,,,4730.0,4970.0,,,,хорошо,отлично,хорошо,,,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2003-01-17 10:00:00,1.6,1.0,1.4,0.6,0.7,0.7,1.9,1.2,0.6,,,,,,,,,,0.7,0.6,1.2,,,,,,,,,4700.0,4820.0,,,,хорошо,отлично,хорошо,,,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2003-02-06 10:00:00,1.2,1.0,1.3,0.8,0.8,1.5,2.0,1.2,0.5,,,,,,,,,,0.7,0.7,1.0,,,,,,,,,4610.0,5090.0,,,,хорошо,отлично,хорошо,№764/986,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2003-02-19 10:00:00,1.4,1.0,1.2,0.7,0.7,0.7,2.1,1.1,0.6,,,,,,,,,,0.7,0.5,1.1,,,,,,,,,4700.0,4990.0,,,,хорошо,отлично,хорошо,№764/986,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2003-03-19 10:00:00,1.2,0.8,1.1,0.7,0.9,0.7,1.8,1.3,0.7,,,,,,,,,,0.8,0.6,0.8,,,,,,,,,4810.0,5200.0,,,,хорошо,отлично,хорошо,№764/986,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-02-03 14:00:00,,,,,,,1.5,,,,,,,,,,,,1.6,,,,,,,,,,,4750.0,5010.0,,,,отлично,отлично,отлично,ВИК3-007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-02-24 08:00:00,,,,,,,2.2,,,,,,,,,,,,1.8,,,,,,,,,,,4910.0,5010.0,,,,хорошо,хорошо,хорошо,ВИК3-007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-03-09 16:00:00,,,,,,,2.5,,,,,,,,,,,,2.0,,,,,,,,,,,4790.0,4910.0,,,,хорошо,хорошо,хорошо,ВИК3-007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-03-23 15:30:00,,,,,,,2.3,,,,,,,,,,,,1.6,,,,,,,,,,,4770.0,4870.0,,,,хорошо,отлично,хорошо,ВИК3-007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-04-13 14:00:00,,,,,,,2.2,,,,,,,,,,,,1.4,,,,,,,,,,,4800.0,4910.0,,,,хорошо,отлично,хорошо,ВИК3-007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-04-26 09:00:00,,,,,,,2.0,,,,,,,,,,,,1.3,,,,,,,,,,,4640.0,,,,,хорошо,отлично,хорошо,ВИК3-007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-05-15 10:00:00,1.6,1.2,1.2,0.8,0.7,0.8,2.5,1.1,0.9,,,,,,,,,,0.9,0.6,0.9,,,,,,,,,4820.0,4750.0,,,,хорошо,отлично,хорошо,№00763,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-05-24 10:00:00,1.4,1.2,1.0,0.8,0.7,0.8,2.6,1.2,0.8,,,,,,,,,,0.8,0.7,0.9,,,,,,,,,4860.0,4720.0,,,,хорошо,отлично,хорошо,№00763,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-06-10 09:30:00,,,,,,,1.9,,,,,,,,,,,,1.3,,,,,,,,,,,4830.0,,,,,хорошо,отлично,хорошо,ВИК3-007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-06-24 10:30:00,,,,,,,1.4,,,,,,,,,,,,1.1,,,,,,,,,,,4740.0,,,,,отлично,отлично,отлично,ВИК3-007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-07-02 15:20:00,2.4,2.1,1.8,1.6,1.8,1.8,3.1,1.9,1.9,,,,,,,,,,2.1,2.8,1.7,,,,,,,,,4795.0,4670.0,,36.0,42.0,хорошо,допустимо,допустимо,ВИК3-007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-08-12 15:00:00,0.8,0.5,0.9,0.8,0.7,0.7,1.1,1.2,0.4,,,,,,,,,,0.9,1.4,1.0,,,,,,,,,4320.0,4340.0,,36.2,41.4,отлично,отлично,отлично,ВК-5 1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-08-12 16:00:00,1.0,0.8,1.7,1.1,1.0,0.8,3.7,2.8,1.2,,,,,,,,,,1.6,1.6,1.2,,,,,,,,,4640.0,4930.0,,36.1,42.7,хорошо,отлично,хорошо,ВК-5 1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-08-13 10:50:00,1.3,0.8,1.7,1.1,0.9,0.9,3.2,2.3,0.8,,,,,,,,,,1.1,1.1,1.5,,,,,,,,,4610.0,4900.0,,35.4,41.1,хорошо,отлично,хорошо,ВК-5 1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-08-13 14:00:00,1.1,0.9,1.5,0.9,0.9,0.9,1.8,1.3,0.8,,,,,,,,,,1.4,1.4,1.3,,,,,,,,,4745.0,4890.0,,36.0,41.8,хорошо,отлично,хорошо,ВИК-3 №007,10 - 5000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-08-23 09:00:00,1.0,0.9,1.0,0.7,0.9,0.8,1.8,1.2,0.8,,,,,,,,,,1.0,1.1,0.7,,,,,,,,,4810.0,4750.0,,42.3,50.0,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2004-09-23 10:00:00,,,,,,,2.9,,,,,,,,,,,,1.5,,,,,,,,,,,4890.0,,,,,хорошо,отлично,хорошо,ВИК3-007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-01-17 13:40:00,1.2,0.8,1.7,1.1,0.9,0.6,2.4,1.5,0.6,,,,,,,,,,0.8,0.7,1.6,,,,,,,,,4630.0,5140.0,,33.0,40.6,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-02-07 16:11:00,1.3,0.8,2.0,1.3,1.1,1.0,1.9,1.4,1.0,,,,,,,,,,0.1,0.6,0.4,,,,,,,,,4670.0,5170.0,,32.0,38.6,хорошо,отлично,хорошо,ВИК-3 №19,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-02-21 15:40:00,1.3,1.0,1.4,1.0,1.0,0.6,2.7,1.4,0.9,,,,,,,,,,0.6,0.7,1.2,,,,,,,,,4760.0,5190.0,,34.7,41.4,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-03-04 09:00:00,1.3,1.0,1.7,1.2,1.1,0.7,2.5,1.6,0.9,,,,,,,,,,0.6,0.6,1.3,,,,,,,,,4740.0,5180.0,,34.6,41.6,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-03-19 10:00:00,1.2,0.9,2.2,0.7,0.9,0.8,2.0,1.6,0.8,,,,,,,,,,0.8,0.9,0.9,,,,,,,,,4670.0,4970.0,,35.5,43.0,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-04-12 09:00:00,1.4,0.9,1.6,0.7,0.8,0.7,2.0,1.2,0.7,,,,,,,,,,0.9,0.8,1.6,,,,,,,,,4640.0,4840.0,,33.0,38.6,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-04-22 09:00:00,1.3,1.1,1.9,1.1,1.0,0.8,2.3,1.7,0.8,,,,,,,,,,0.9,0.9,1.4,,,,,,,,,4730.0,5000.0,,33.6,40.1,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-05-14 08:30:00,1.3,1.0,1.2,1.0,0.8,0.5,2.1,1.9,0.8,,,,,,,,,,0.3,0.1,0.9,,,,,,,,,4840.0,4970.0,,34.6,41.4,хорошо,отлично,хорошо,ВИК-3 №001,10 - 1000*,61557,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-07-19 08:50:00,1.4,0.8,1.4,0.5,0.5,0.5,1.7,1.0,0.9,,,,,,,,,,0.3,0.1,0.2,,,,,,,,,4710.0,4810.0,,34.6,40.8,отлично,отлично,отлично,ВИК-3 №001,10 - 1000*,61696,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-08-09 08:35:00,1.2,0.9,1.4,0.5,0.7,0.4,1.3,1.1,0.9,,,,,,,,,,0.6,0.3,0.1,,,,,,,,,4670.0,4680.0,,36.0,42.3,отлично,отлично,отлично,ВИК-3 №001,10 - 1000*,62184,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-08-24 08:30:00,1.2,0.8,1.2,0.5,0.7,0.4,1.6,0.9,0.6,,,,,,,,,,0.8,0.3,0.6,,,,,,,,,4790.0,4910.0,,37.1,42.8,отлично,отлично,отлично,ВИК-3 №001,10 - 1000*,62528,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-09-12 09:00:00,1.1,0.8,1.5,0.6,0.9,0.5,1.5,1.1,0.6,,,,,,,,,,0.7,0.3,0.5,,,,,,,,,4740.0,4930.0,,40.8,48.6,отлично,отлично,отлично,ВИК-3 №001,10 - 1000*,62984,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-09-26 15:50:00,1.2,0.8,1.3,1.0,1.0,0.6,2.1,1.8,0.8,,,,,,,,,,0.7,0.5,0.2,,,,,,,,,4900.0,5020.0,,42.6,52.0,хорошо,отлично,хорошо,ВИК-3 №001,10 - 1000*,63296,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-10-14 09:00:00,1.1,0.9,1.5,0.8,0.7,0.5,1.9,0.8,0.4,,,,,,,,,,0.4,0.3,0.3,,,,,,,,,4690.0,4840.0,,36.8,42.9,хорошо,отлично,хорошо,ВИК-3 №001,10 - 1000*,63353,,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-10-25 09:00:00,1.1,0.9,1.7,0.7,0.8,0.7,1.6,1.2,0.6,,,,,,,,,,0.6,0.3,0.5,,,,,,,,,4770.0,4920.0,,37.4,43.8,отлично,отлично,отлично,ВИК-3 №001,10 - 1000*,63616, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-11-14 14:00:00,1.3,1.1,1.8,1.0,1.2,0.5,2.4,1.4,0.7,,,,,,,,,,0.4,0.5,0.3,,,,,,,,,4870.0,5120.0,,35.0,41.6,хорошо,отлично,хорошо,ВИК-3 №001,10 - 1000*,64101, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2005-11-25 10:00:00,1.2,0.9,1.9,0.8,0.8,0.7,2.1,1.4,0.5,,,,,,,,,,0.6,0.8,0.3,,,,,,,,,4710.0,5010.0,,33.6,40.1,хорошо,отлично,хорошо,ВИК-3 №001,10 - 1000*,64361, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2006-01-10 15:00:00,1.5,1.1,1.6,1.0,1.0,0.7,2.7,2.2,0.8,,,,,,,,,,0.8,0.6,1.3,,,,,,,,,4700.0,5150.0,,32.2,39.4,хорошо,отлично,хорошо,ВК-5 №763,10 - 1000,65028, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2006-01-24 11:00:00,1.5,1.1,1.8,1.3,1.0,0.7,3.9,2.0,1.0,,,,,,,,,,0.7,0.7,0.8,,,,,,,,,4730.0,5210.0,,31.6,38.5,хорошо,отлично,хорошо,ВК-5 №763,10 - 1000,65360, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2006-02-06 11:00:00,1.7,1.2,2.1,1.4,1.2,0.7,4.1,2.5,1.1,,,,,,,,,,1.0,0.6,1.1,,,,,,,,,4670.0,5220.0,,31.0,37.8,хорошо,отлично,хорошо,ВК-5 №763,10 - 1000,65672, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
Цех_1,14,2006-02-20 10:00:00,1.5,1.3,1.9,1.3,1.2,0.7,3.6,2.5,0.9,,,,,,,,,,0.8,0.9,1.3,,,,,,,,,4660.0,5240.0,,30.2,36.6,хорошо,отлично,хорошо,ВК-5 №763,10 - 1000,66007, -,Приводинское ЛПУМГ,КС-14,ГТ-750-6,ГТ 750-6 А2,Н-370-17-1
