,Цех,Ст_№_ГПА,Дата,ГТУ1_В,ГТУ1_Г,ГТУ1_О,ГТУ2_В,ГТУ2_Г,ГТУ2_О,ГТУ3_В,ГТУ3_Г,ГТУ3_О,ГТУ4_В,ГТУ4_Г,ГТУ4_О,ГТУ5_В,ГТУ5_Г,ГТУ5_О,ГТУ6_В,ГТУ6_Г,ГТУ6_О,ЦБН1_В,ЦБН1_Г,ЦБН1_О,ЦБН2_В,ЦБН2_Г,ЦБН2_О,ЦБН3_В,ЦБН3_Г,ЦБН4_В,ЦБН4_Г,ЦБН4_О,ЦБН4_NТВД,ЦБН4_NТНД,ЦБН4_3,ЦБН4_Рвх,ЦБН4_Рвых,Оценка_ГТУ,Оценка_ЦБН,Оценка_ГПА,Прибор,ЧД_Гц,Наработка_ГТУ_ч,Примечание,Филиал,КС,Тип_ГПА,Тип_ГТУ,Тип_ЦБК,Макс_ГТУ,Макс_V_ЦБН,Макс_S_ЦБН
1122,Цех_2,22,2013-07-12 15:30:00,0.5,0.5,0.5,0.8,0.9,1.2,,,,,,,,,,,,,0.6,0.6,0.6,,,,,,,,,4437.0,3771.0,,35.6,41.1,отлично,отлично,отлично,ВК-5М №12628,10 - 1000,101323, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,1.2,0.6,
1123,Цех_2,22,2013-08-06 14:00:00,1.4,1.7,2.4,,,,,,,,,,,,,,,,1.5,0.9,1.7,,,,,,,,,4524.0,3895.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 5000,102770, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.4,1.7,
1124,Цех_2,22,2013-09-13 08:30:00,0.7,0.6,1.2,3.9,3.2,1.3,,,,,,,,,,,,,1.2,0.8,1.1,,,,,,,,,4610.0,3990.0,,42.3,50.4,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,103177, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,3.9,1.2,
1125,Цех_2,22,2013-10-10 08:30:00,0.8,0.6,1.4,2.0,1.0,1.3,,,,,,,,,,,,,1.4,1.0,1.4,,,,,,,,,4696.0,4029.0,,43.9,52.7,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.0,1.4,
1126,Цех_2,22,2013-11-14 08:00:00,0.8,0.6,0.8,2.3,1.7,0.9,,,,,,,,,,,,,1.2,1.0,1.3,,,,,,,,,4478.0,3775.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.3,1.3,
1127,Цех_2,22,2013-12-11 08:35:00,1.1,1.2,1.1,1.6,1.4,1.3,,,,,,,,,,,,,1.5,1.3,1.1,,,,,,,,,4560.0,4130.0,,,,отлично,отлично,отлично,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,1.6,1.5,
1128,Цех_2,22,2014-01-14 10:15:00,1.2,1.2,1.9,2.9,1.8,1.3,,,,,,,,,,,,,1.8,1.2,1.6,,,,,,,,,4621.0,4133.0,,,,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.9,1.8,
1129,Цех_2,22,2014-02-14 15:15:00,1.1,1.1,1.2,3.8,1.5,0.9,,,,,,,,,,,,,1.6,1.1,1.1,,,,,,,,,4735.0,4210.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,3.8,1.6,
1130,Цех_2,22,2014-03-19 16:00:00,0.9,1.4,2.1,2.4,2.3,1.3,,,,,,,,,,,,,1.4,1.1,1.4,,,,,,,,,4600.0,4110.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.4,1.4,
1131,Цех_2,22,2014-06-27 14:00:00,0.9,1.3,1.3,1.2,2.0,0.9,,,,,,,,,,,,,1.8,1.7,1.4,,,,,,,,,4680.0,4200.0,,,,хорошо,хорошо,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.0,1.8,
1132,Цех_2,22,2015-03-31 14:00:00,1.3,1.8,2.3,1.5,1.5,1.5,,,,,,,,,,,,,1.6,2.1,2.4,,,,,,,,,4781.0,4688.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 5000,,макс реж2,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.3,2.4,
1133,Цех_2,22,2015-05-18 14:50:00,0.1,0.5,,,,,,,,,,,,,,,,,2.0,1.2,,,,,,,,,,4580.0,4310.0,,,,хорошо,хорошо,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.5,2.0,
1134,Цех_2,22,2015-06-10 13:13:00,0.9,1.2,1.3,2.1,2.2,1.2,,,,,,,,,,,,,1.5,1.1,1.4,,,,,,,,,4550.0,4300.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.2,1.5,
1135,Цех_2,22,2015-07-13 08:30:00,1.2,1.0,1.6,1.4,2.3,0.6,,,,,,,,,,,,,1.2,1.7,1.2,,,,,,,,,4614.0,4200.0,,3.14,3.7,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.3,1.7,
1136,Цех_2,22,2015-08-31 10:00:00,1.0,0.9,1.5,1.2,2.0,1.0,,,,,,,,,,,,,1.5,1.2,1.4,,,,,,,,,4690.0,4200.0,,,,хорошо,отлично,хорошо,ВИК-3 №7,10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.0,1.5,
1137,Цех_2,22,2015-09-25 10:40:00,0.3,0.4,,,,,,,,,,,,,,,,,1.7,1.0,,,,,,,,,,4670.0,4200.0,,,,хорошо,отлично,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.4,1.7,
1138,Цех_2,22,2015-11-30 10:00:00,0.5,0.6,,,,,,,,,,,,,,,,,1.8,1.2,,,,,,,,,,4780.0,4180.0,,,,хорошо,хорошо,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.6,1.8,
1139,Цех_2,22,2015-12-10 09:00:00,0.6,0.5,,,,,,,,,,,,,,,,,1.6,0.9,,,,,,,,,,4730.0,4020.0,,,,хорошо,отлично,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.6,1.6,
1140,Цех_2,22,2016-01-26 10:20:00,0.4,0.4,,,,,,,,,,,,,,,,,1.2,0.8,,,,,,,,,,4420.0,3850.0,,,,хорошо,отлично,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.4,1.2,
1141,Цех_2,22,2016-03-31 15:00:00,0.5,0.7,0.7,0.6,0.8,1.1,,,,,,,,,,,,,1.2,1.4,1.7,,,,,,,,,4640.0,3798.0,,,,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,,перед ТР,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,1.1,1.7,
1142,Цех_2,22,2016-04-19 16:00:00,0.6,0.6,0.6,,,,,,,,,,,,,,,,1.1,1.8,1.0,,,,,,,,,4660.0,4100.0,,,,хорошо,хорошо,хорошо,ВК-5М №12628,10 - 1000,,после ТР,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.6,1.8,
1143,Цех_2,22,2016-06-30 10:00:00,0.7,0.7,,,,,,,,,,,,,,,,,1.5,1.0,,,,,,,,,,4680.0,4300.0,,,,хорошо,отлично,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.7,1.5,
1144,Цех_2,22,2016-07-15 09:00:00,0.8,0.9,,,,,,,,,,,,,,,,,1.4,0.9,,,,,,,,,,4810.0,4251.0,,,,хорошо,отлично,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.9,1.4,
1145,Цех_2,22,2016-08-29 10:00:00,0.5,0.4,,,,,,,,,,,,,,,,,1.7,1.2,,,,,,,,,,4787.0,4450.0,,,,хорошо,отлично,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.5,1.7,
1146,Цех_2,22,2016-09-30 14:00:00,0.11,0.4,,,,,,,,,,,,,,,,,2.4,1.3,,,,,,,,,,4898.0,4330.0,,,,хорошо,хорошо,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.4,2.4,
1147,Цех_2,22,2016-10-25 15:50:00,1.6,1.6,1.6,3.8,4.0,1.5,,,,,,,,,,,,,2.4,2.5,1.9,,,,,,,,,4890.0,4370.0,,,,хорошо,допустимо,допустимо,"SKF-GX,№71014",10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,4.0,2.5,
1148,Цех_2,22,2016-11-21 09:00:00,1.1,1.3,1.0,1.8,2.8,1.0,,,,,,,,,,,,,1.7,1.8,1.1,,,,,,,,,4900.0,4190.0,,,,хорошо,хорошо,хорошо,ВК-5М №12628,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.8,1.8,
1149,Цех_2,22,2016-12-23 10:40:00,1.6,1.6,1.4,3.1,2.4,1.3,,,,,,,,,,,,,1.6,2.0,2.0,,,,,,,,,4680.0,4290.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,3.1,2.0,
1150,Цех_2,22,2017-01-30 14:00:00,0.4,0.4,,,,,,,,,,,,,,,,,1.9,1.0,,,,,,,,,,4742.0,4340.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 5000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.4,1.9,
1151,Цех_2,22,2017-05-25 10:00:00,0.7,0.7,,,,,,,,,,,,,,,,,2.0,1.2,,,,,,,,,,4730.0,4130.0,,,,хорошо,хорошо,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.7,2.0,
1152,Цех_2,22,2017-08-04 16:00:00,0.6,0.6,0.6,,,,,,,,,,,,,,,,1.5,1.2,1.7,,,,,,,,,4250.0,3700.0,,,,хорошо,отлично,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.6,1.7,
1153,Цех_2,22,2017-08-07 10:00:00,0.4,0.4,,,,,,,,,,,,,,,,,0.9,1.7,,,,,,,,,,4660.0,4330.0,,,,хорошо,отлично,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.4,1.7,
1154,Цех_2,22,2017-09-20 11:00:00,0.1,0.4,,,,,,,,,,,,,,,,,0.9,2.1,,,,,,,,,,4540.0,4200.0,,3.29,3.93,хорошо,хорошо,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.4,2.1,
1155,Цех_2,22,2017-12-11 17:00:00,0.5,0.4,,,,,,,,,,,,,,,,,1.3,1.9,,,,,,,,,,4820.0,4570.0,,3.86,4.85,хорошо,хорошо,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.5,1.9,
1156,Цех_2,22,2017-12-21 14:00:00,1.4,2.3,2.0,3.3,2.3,1.5,,,,,,,,,,,,,1.7,2.1,1.7,,,,,,,,,4725.0,4140.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,3.3,2.1,
1157,Цех_2,22,2018-02-13 09:00:00,0.11,0.42,,,,,,,,,,,,,,,,,1.2,1.7,,,,,,,,,,4840.0,4494.0,,,,хорошо,отлично,хорошо,СКВ,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.42,1.7,
1158,Цех_2,22,2018-03-12 15:00:00,0.4,0.5,0.7,,,,,,,,,,,,,,,,1.9,2.5,3.1,,,,,,,,,4835.0,4390.0,,,,допустимо,допустимо,допустимо,"SKF-GX,№71014",10 - 1000 (ГТУ); 10 - 2000 (ЦБН),,что-то с ЦБН связано (гор. и ось. вибрация),Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.7,3.1,
1159,Цех_2,22,2018-04-30 15:00:00,0.11,0.42,,,,,,,,,,,,,,,,,1.0,1.7,,,,,,,,,,4690.0,3990.0,,,,хорошо,отлично,хорошо,СКВ ГПА,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.42,1.7,
1160,Цех_2,22,2018-05-31 00:00:00,0.3,0.4,,,,,,,,,,,,,,,,,1.3,1.8,,,,,,,,,,4800.0,4550.0,,,,хорошо,хорошо,хорошо,СКВ ГПА,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.4,1.8,
1161,Цех_2,22,2018-06-18 08:00:00,0.3,0.4,,,,,,,,,,,,,,,,,1.2,1.5,,,,,,,,,,4720.0,4150.0,,,,хорошо,отлично,хорошо,СКВ ГПА,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.4,1.5,
1162,Цех_2,22,2018-09-28 10:00:00,0.1,0.3,,,,,,,,,,,,,,,,,0.9,1.8,,,,,,,,,,4820.0,4280.0,,,,хорошо,хорошо,хорошо,СКВ ГПА,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.3,1.8,
1163,Цех_2,22,2018-10-29 16:00:00,0.18,0.34,,,,,,,,,,,,,,,,,1.2,1.7,,,,,,,,,,4830.0,4450.0,,,,хорошо,отлично,хорошо,СКВ ГПА,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.34,1.7,
1164,Цех_2,22,2019-01-17 10:00:00,0.3,0.6,,,,,,,,,,,,,,,,,2.0,1.2,,,,,,,,,,4720.0,4350.0,,,,хорошо,хорошо,хорошо,СКВ ГПА,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.6,2.0,
1165,Цех_2,22,2019-04-30 10:00:00,0.4,0.3,,,,,,,,,,,,,,,,,1.0,1.5,,,,,,,,,,4710.0,4150.0,,,,хорошо,отлично,хорошо,СКВ ГПА,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.4,1.5,
1166,Цех_2,22,2019-05-26 08:00:00,0.5,0.4,,,,,,,,,,,,,,,,,3.2,1.4,,,,,,,,,,4920.0,4500.0,,,,хорошо,допустимо,допустимо,СКВ ГПА,10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.5,3.2,
1167,Цех_2,22,2019-12-30 08:00:00,0.6,0.7,0.6,1.2,1.3,1.0,,,,,,,,,,,,,2.1,1.6,,,,,,,,,,4850.0,4400.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,1.3,2.1,
1168,Цех_2,22,2020-01-15 08:00:00,0.8,0.9,1.0,1.2,1.5,1.0,,,,,,,,,,,,,2.2,1.8,1.2,,,,,,,,,4740.0,4310.0,,42.6,50.15,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,1.5,2.2,
1169,Цех_2,22,2020-02-27 08:00:00,1.5,2.2,2.3,0.5,0.5,0.6,,,,,,,,,,,,,1.5,2.1,1.7,,,,,,,,,4780.0,4300.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.3,2.1,
1170,Цех_2,22,2020-03-16 08:00:00,1.1,2.0,1.4,0.8,0.6,0.7,,,,,,,,,,,,,2.0,1.7,1.4,,,,,,,,,4720.0,4250.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.0,2.0,
1171,Цех_2,22,2020-04-15 08:00:00,1.1,1.0,1.3,2.5,1.4,0.9,,,,,,,,,,,,,2.1,1.6,1.0,,,,,,,,,4740.0,4550.0,,,,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.5,2.1,
1172,Цех_2,22,2020-05-12 08:00:00,1.5,1.2,1.0,1.5,1.0,0.8,,,,,,,,,,,,,2.0,1.2,1.1,,,,,,,,,4790.0,4330.0,,42.05,51.48,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,1.5,2.0,
1173,Цех_2,22,2020-11-30 08:00:00,1.8,1.1,1.0,1.1,0.9,0.9,,,,,,,,,,,,,2.2,1.5,1.4,,,,,,,,,4780.0,4500.0,,36.76,45.17,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,1.8,2.2,
1174,Цех_2,22,2020-12-25 08:00:00,2.0,1.0,0.9,1.4,0.8,0.5,,,,,,,,,,,,,2.0,1.2,1.0,,,,,,,,,4700.0,4450.0,,36.72,44.98,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.0,2.0,
1175,Цех_2,22,2021-01-27 08:00:00,2.5,1.3,1.2,0.9,0.6,1.3,,,,,,,,,,,,,1.6,0.8,1.1,,,,,,,,,4780.0,4400.0,,42.3,50.4,хорошо,отлично,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.5,1.6,
1176,Цех_2,22,2021-02-15 09:00:00,2.2,1.2,1.3,1.1,0.8,1.0,,,,,,,,,,,,,2.2,1.3,1.0,,,,,,,,,4820.0,4500.0,,44.2,52.3,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,2.2,2.2,
1177,Цех_2,22,2021-02-15 11:00:00,3.2,1.5,1.6,1.2,1.0,0.9,,,,,,,,,,,,,2.4,1.4,1.1,,,,,,,,,5110.0,4800.0,,35.8,45.5,хорошо,хорошо,хорошо,"SKF-GX,№71014",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,3.2,2.4,
1178,Цех_2,22,2021-08-02 11:00:00,0.37,0.45,0.8,0.8,0.43,0.68,,,,,,,,,,,,,1.06,0.84,0.78,,,,,,,,,4710.0,4050.0,,40.89,47.62,отлично,отлично,отлично,"SKF-GX,№71015",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,0.8,1.06,
1179,Цех_2,22,2021-10-21 11:00:00,0.7,1.2,1.8,1.8,1.5,1.6,,,,,,,,,,,,,2.2,1.8,1.4,,,,,,,,,4543.0,4050.0,,42.6,50.15,хорошо,хорошо,хорошо,"SKF-GX,№71016",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,1.8,2.2,
1180,Цех_2,22,2021-11-05 11:00:00,1.2,0.7,1.1,1.8,1.8,1.4,,,,,,,,,,,,,2.0,1.1,1.2,,,,,,,,,4700.0,4000.0,,41.52,50.1,хорошо,хорошо,хорошо,"SKF-GX,№71016",10 - 1000,, -,Приводинское ЛПУМГ,КС-14,ГТК-10,ГТК-10-4,Н-520-12-1,1.8,2.0,
1181,Цех_2,23,2002-12-15 10:00:00,1.0,1.1,1.0,2.1,2.3,1.3,,,,,,,,,,,,,1.5,1.4,1.0,,,,,,,,,4700.0,4490.0,,,,хорошо,отлично,хорошо,,,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,2.3,1.5,
1182,Цех_2,23,2002-12-16 10:00:00,1.2,0.8,1.3,1.9,2.2,1.9,,,,,,,,,,,,,1.2,0.8,1.2,,,,,,,,,4600.0,4350.0,,,,хорошо,отлично,хорошо,,,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,2.2,1.2,
1183,Цех_2,23,2003-02-19 10:00:00,0.7,0.6,1.0,0.9,1.7,0.8,,,,,,,,,,,,,1.2,0.9,1.3,,,,,,,,,4740.0,4470.0,,,,хорошо,отлично,хорошо,№764/986,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,1.7,1.3,
1184,Цех_2,23,2003-03-18 10:00:00,0.8,0.8,1.4,1.3,1.0,0.9,,,,,,,,,,,,,0.9,0.7,1.5,,,,,,,,,4860.0,4550.0,,,,хорошо,отлично,хорошо,№764/986,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,1.4,1.5,
1185,Цех_2,23,2003-08-07 10:00:00,1.2,1.0,1.2,1.6,2.2,1.3,,,,,,,,,,,,,0.9,1.3,1.4,,,,,,,,,4510.0,4000.0,,,,допустимо,отлично,допустимо,№763/1023,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,2.2,1.4,
1186,Цех_2,23,2003-08-11 10:00:00,1.5,0.7,1.0,1.6,0.8,0.7,,,,,,,,,,,,,0.8,0.9,1.4,,,,,,,,,4600.0,3950.0,,,,хорошо,отлично,хорошо,ВИК-3,10 - 5000,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,1.6,1.4,
1187,Цех_2,23,2003-09-08 10:00:00,1.1,0.9,1.0,1.1,1.0,0.8,,,,,,,,,,,,,2.0,0.9,2.0,,,,,,,,,4560.0,4380.0,,,,хорошо,хорошо,хорошо,ВК-5 №763,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,1.1,2.0,
1188,Цех_2,23,2004-02-11 14:00:00,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,4710.0,4240.0,,,,хорошо,отлично,хорошо,ВИК-3 007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,,1.3,
1189,Цех_2,23,2004-02-20 11:00:00,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,4720.0,4255.0,,,,хорошо,хорошо,хорошо,ВИК-3 007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,,1.8,
1190,Цех_2,23,2004-03-09 09:00:00,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,4750.0,4175.0,,,,хорошо,отлично,хорошо,ВИК-3 007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,,1.5,
1191,Цех_2,23,2004-03-24 10:00:00,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,4745.0,4290.0,,,,хорошо,отлично,хорошо,ВИК-3 007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,,1.2,
1192,Цех_2,23,2004-06-24 10:00:00,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,4600.0,3845.0,,,,хорошо,отлично,хорошо,ВИК-3 007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,,1.7,
1193,Цех_2,23,2004-07-26 09:30:00,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,4605.0,3885.0,,,,хорошо,отлично,хорошо,ВИК-3 007,10 - 1000*,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,,1.4,
1194,Цех_2,23,2004-10-29 09:15:00,0.9,0.8,1.1,1.3,0.9,0.8,,,,,,,,,,,,,1.0,0.9,1.0,,,,,,,,,4760.0,4190.0,,37.2,42.2,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,1.3,1.0,
1195,Цех_2,23,2004-11-15 10:00:00,0.7,0.8,1.1,1.2,1.6,0.9,,,,,,,,,,,,,1.0,0.9,0.7,,,,,,,,,4710.0,4310.0,,40.4,48.7,хорошо,отлично,хорошо,ВК-5 №1401,10 - 1000,,,Приводинское ЛПУМГ,КС-14,ГТК-10М,ГТК-10-4,Н-520-12-1,1.6,1.0,
